file,study,subj,slope_or_bridge,total_trial_num,trial_increment,trial_type,trial_onset,trial_offset
Flex1_S32.opf,Flex1,32,b,48,33,s,00:36:56:290,00:36:58:772
Flex1_S32.opf,Flex1,32,b,49,60,w,00:37:27:706,00:37:32:636
Flex1_S32.opf,Flex1,32,s,50,0,w,00:38:22:378,00:38:26:866
Flex1_S32.opf,Flex1,32,s,51,0,w,00:38:36:590,00:38:40:228
Flex1_S32.opf,Flex1,32,s,52,0,w,00:39:14:024,00:39:20:960
Flex1_S32.opf,Flex1,32,s,53,0,w,00:39:48:874,00:39:52:920
Flex1_S32.opf,Flex1,32,s,54,8,w,00:40:04:616,00:40:10:906
Flex1_S32.opf,Flex1,32,s,55,16,f,00:40:28:110,00:40:31:850
Flex1_S32.opf,Flex1,32,s,56,16,f,00:41:23:190,00:41:27:066
Flex1_S32.opf,Flex1,32,s,57,0,w,00:41:47:432,00:41:51:580
Flex1_S32.opf,Flex1,32,s,58,12,f,00:42:04:534,00:42:07:356
Flex1_S32.opf,Flex1,32,s,59,12,f,00:42:20:378,00:42:23:132
Flex1_S32.opf,Flex1,32,s,60,0,w,00:42:40:982,00:42:46:014
Flex1_S32.opf,Flex1,32,s,61,8,w,00:42:58:492,00:43:03:694
Flex1_S32.opf,Flex1,32,s,62,0,w,00:43:13:520,00:43:19:368
Flex1_S32.opf,Flex1,32,s,63,0,w,00:44:17:576,00:44:21:384
Flex1_S32.opf,Flex1,32,s,64,0,w,00:44:37:874,00:44:42:498
Flex1_S32.opf,Flex1,32,s,65,50,s,00:45:01:232,00:45:02:660
Flex1_S32.opf,Flex1,32,s,66,0,w,00:46:11:034,00:46:16:270
Flex1_S32.opf,Flex1,32,s,67,2,w,00:46:25:144,00:46:31:366
Flex1_S32.opf,Flex1,32,s,68,0,w,00:46:40:580,00:46:46:360
Flex1_S32.opf,Flex1,32,s,69,50,s,00:46:59:110,00:47:02:102
Flex1_S32.opf,Flex1,32,s,70,0,w,00:47:59:630,00:48:05:716
Flex1_S31.opf,Flex1,31,s,1,0,f,00:09:05:530,00:09:07:672
Flex1_S31.opf,Flex1,31,s,2,0,w,00:09:29:024,00:09:32:968
Flex1_S31.opf,Flex1,31,s,3,0,w,00:09:49:764,00:09:53:606
Flex1_S31.opf,Flex1,31,s,4,0,w,00:10:07:342,00:10:12:544
Flex1_S31.opf,Flex1,31,s,5,8,w,00:10:34:984,00:10:41:784
Flex1_S31.opf,Flex1,31,s,6,8,w,00:10:59:396,00:11:00:144
Flex1_S31.opf,Flex1,31,s,7,8,f,00:11:06:910,00:11:10:922
Flex1_S31.opf,Flex1,31,s,8,8,w,00:11:26:528,00:11:30:880
Flex1_S31.opf,Flex1,31,s,9,8,w,00:11:43:324,00:11:48:424
Flex1_S31.opf,Flex1,31,s,10,16,f,00:12:04:370,00:12:07:838
Flex1_S31.opf,Flex1,31,s,11,16,f,00:12:22:220,00:12:25:824
Flex1_S31.opf,Flex1,31,s,12,12,f,00:12:42:212,00:12:46:190
Flex1_S31.opf,Flex1,31,s,13,12,f,00:12:58:940,00:13:02:068
Flex1_S31.opf,Flex1,31,s,14,0,w,00:13:34:436,00:13:37:938
Flex1_S31.opf,Flex1,31,s,15,0,w,00:13:58:474,00:14:02:520
Flex1_S31.opf,Flex1,31,s,16,0,w,00:14:13:502,00:14:18:228
Flex1_S31.opf,Flex1,31,s,17,0,w,00:14:31:828,00:14:35:466
Flex1_S31.opf,Flex1,31,s,18,0,w,00:15:37:006,00:15:40:916
Flex1_S31.opf,Flex1,31,s,19,15,f,00:15:59:582,00:16:03:934
Flex1_S31.opf,Flex1,31,s,20,0,w,00:16:27:122,00:16:31:746
Flex1_S31.opf,Flex1,31,s,21,1,w,00:16:45:482,00:16:49:018
Flex1_S31.opf,Flex1,31,s,22,0,w,00:17:32:606,00:17:35:632
Flex1_S31.opf,Flex1,31,s,23,0,w,00:20:18:356,00:20:21:858
Flex1_S31.opf,Flex1,31,s,24,50,f,00:20:36:444,00:20:43:754
Flex1_S31.opf,Flex1,31,s,25,0,w,00:21:06:840,00:21:10:240
Flex1_S31.opf,Flex1,31,s,26,15,f,00:21:32:000,00:21:35:604
Flex1_S31.opf,Flex1,31,s,27,0,w,00:21:58:826,00:22:03:416
Flex1_S31.opf,Flex1,31,s,28,50,f,00:22:34:832,00:22:36:838
Flex1_S31.opf,Flex1,31,s,29,0,w,00:23:02:610,00:23:05:976
Flex1_S31.opf,Flex1,31,s,30,1,w,00:23:14:714,00:23:18:692
Flex1_S31.opf,Flex1,31,s,31,0,w,00:23:27:974,00:23:31:136
Flex1_S31.opf,Flex1,31,b,32,60,w,00:30:14:784,00:30:17:300
Flex1_S31.opf,Flex1,31,b,33,60,w,00:30:26:310,00:30:29:540
Flex1_S31.opf,Flex1,31,b,34,60,w,00:30:38:788,00:30:42:664
Flex1_S31.opf,Flex1,31,b,35,60,w,00:30:51:810,00:30:55:856
Flex1_S31.opf,Flex1,31,b,36,52,w,00:31:15:882,00:31:19:044
Flex1_S31.opf,Flex1,31,b,37,44,w,00:31:39:750,00:31:44:408
Flex1_S31.opf,Flex1,31,b,38,36,w,00:32:04:298,00:32:09:602
Flex1_S31.opf,Flex1,31,b,39,36,f,00:32:40:168,00:32:42:446
Flex1_S31.opf,Flex1,31,b,40,36,f,00:33:01:282,00:33:03:220
Flex1_S31.opf,Flex1,31,b,41,40,f,00:33:24:300,00:33:26:034
Flex1_S31.opf,Flex1,31,b,42,40,w,00:33:43:306,00:33:48:644
Flex1_S31.opf,Flex1,31,b,43,40,w,00:34:44:540,00:34:49:096
Flex1_S31.opf,Flex1,31,b,44,32,w,00:35:14:494,00:35:21:158
Flex1_S31.opf,Flex1,31,b,45,32,w,00:35:34:248,00:35:38:498
Flex1_S31.opf,Flex1,31,b,46,24,f,00:35:57:742,00:36:05:188
Flex1_S31.opf,Flex1,31,b,47,24,s,00:36:51:564,00:37:01:118
Flex1_S31.opf,Flex1,31,b,48,60,w,00:37:44:502,00:37:50:452
Flex1_S31.opf,Flex1,31,b,49,24,w,00:38:08:302,00:38:18:128
Flex1_S31.opf,Flex1,31,b,50,24,w,00:38:31:558,00:38:40:126
Flex1_S31.opf,Flex1,31,b,51,16,f,00:39:05:422,00:39:08:414
Flex1_S31.opf,Flex1,31,b,52,16,f,00:39:28:440,00:39:31:806
Flex1_S31.opf,Flex1,31,b,53,20,f,00:39:53:294,00:40:02:712
Flex1_S31.opf,Flex1,31,b,54,20,f,00:40:16:550,00:40:19:916
Flex1_S31.opf,Flex1,31,b,55,60,w,00:41:02:212,00:41:08:366
Flex1_S31.opf,Flex1,31,b,56,60,w,00:42:28:164,00:42:33:604
Flex1_S31.opf,Flex1,31,b,57,60,w,00:42:43:022,00:42:47:136
Flex1_S31.opf,Flex1,31,b,58,4,s,00:43:12:602,00:43:26:406
Flex1_S31.opf,Flex1,31,b,59,60,w,00:44:11:150,00:44:15:978
Flex1_S31.opf,Flex1,31,b,60,39,w,00:44:48:856,00:44:56:404
Flex1_S31.opf,Flex1,31,b,61,60,w,00:45:24:420,00:45:28:160
Flex1_S31.opf,Flex1,31,b,62,23,f,00:46:46:258,00:46:52:038
Flex1_S31.opf,Flex1,31,b,63,60,w,00:47:26:004,00:47:30:696
Flex1_S31.opf,Flex1,31,b,64,39,f,00:50:12:298,00:50:18:350
Flex1_S31.opf,Flex1,31,b,65,23,f,01:08:36:958,01:08:40:460
Flex1_S31.opf,Flex1,31,b,66,23,s,01:09:03:070,01:09:05:586
Flex1_S31.opf,Flex1,31,b,67,4,s,01:09:59:136,01:10:00:156
Flex1_S31.opf,Flex1,31,b,68,60,w,01:10:54:998,01:11:01:050
Flex1_S31.opf,Flex1,31,b,69,60,w,01:11:29:848,01:11:56:979
Flex1_S19.opf,Flex1,19,s,1,0,w,00:07:00:580,00:07:03:300
Flex1_S19.opf,Flex1,19,s,2,0,w,00:07:24:346,00:07:28:018
Flex1_S19.opf,Flex1,19,s,3,0,w,00:07:38:932,00:07:41:346
Flex1_S19.opf,Flex1,19,s,4,0,w,00:08:11:300,00:08:15:890
Flex1_S19.opf,Flex1,19,s,5,8,w,00:08:32:686,00:08:43:158
Flex1_S19.opf,Flex1,19,s,6,16,w,00:09:02:436,00:09:08:794
Flex1_S19.opf,Flex1,19,s,7,24,w,00:09:19:198,00:09:27:902
Flex1_S19.opf,Flex1,19,s,8,24,w,00:09:38:000,00:09:50:172
Flex1_S19.opf,Flex1,19,s,9,32,f,00:10:01:188,00:10:12:170
Flex1_S19.opf,Flex1,19,s,10,32,f,00:10:30:598,00:10:36:344
Flex1_S19.opf,Flex1,19,s,11,0,w,00:11:04:462,00:11:09:630
Flex1_S19.opf,Flex1,19,s,12,28,s,00:11:35:130,00:11:43:698
Flex1_S19.opf,Flex1,19,s,13,0,w,00:12:11:714,00:12:16:304
Flex1_S19.opf,Flex1,19,s,14,16,w,00:12:29:700,00:12:37:384
Flex1_S19.opf,Flex1,19,s,15,28,w,00:12:50:984,00:12:56:628
Flex1_S19.opf,Flex1,19,s,16,28,f,00:13:08:052,00:13:14:954
Flex1_S19.opf,Flex1,19,s,17,28,s,00:13:37:156,00:13:42:800
Flex1_S19.opf,Flex1,19,s,18,0,s,00:14:16:188,00:14:20:336
Flex1_S19.opf,Flex1,19,s,19,20,s,00:14:36:248,00:14:46:414
Flex1_S19.opf,Flex1,19,s,20,28,s,00:15:00:184,00:15:12:016
Flex1_S19.opf,Flex1,19,s,21,36,s,00:15:25:276,00:15:27:656
Flex1_S19.opf,Flex1,19,s,22,0,w,00:16:00:466,00:16:04:512
Flex1_S19.opf,Flex1,19,s,23,20,w,00:16:23:586,00:16:34:194
Flex1_S19.opf,Flex1,19,s,24,36,s,00:16:48:202,00:16:52:758
Flex1_S19.opf,Flex1,19,s,25,0,w,00:17:17:544,00:17:27:506
Flex1_S19.opf,Flex1,19,s,26,0,w,00:17:40:290,00:17:42:976
Flex1_S19.opf,Flex1,19,s,27,37,s,00:18:12:488,00:18:16:432
Flex1_S19.opf,Flex1,19,s,28,0,w,00:18:48:392,00:18:51:112
Flex1_S19.opf,Flex1,19,s,29,50,s,00:19:34:870,00:19:58:840
Flex1_S19.opf,Flex1,19,s,30,0,w,00:20:46:440,00:20:49:806
Flex1_S19.opf,Flex1,19,s,31,23,s,00:21:17:142,00:21:19:896
Flex1_S19.opf,Flex1,19,s,32,0,w,00:21:51:618,00:21:55:732
Flex1_S19.opf,Flex1,19,s,33,21,s,00:22:16:268,00:22:18:274
Flex1_S19.opf,Flex1,19,s,34,0,w,00:22:46:426,00:22:49:928
Flex1_S19.opf,Flex1,19,s,35,35,s,00:23:16:448,00:23:19:542
Flex1_S19.opf,Flex1,19,s,36,0,w,00:23:54:766,00:23:58:608
Flex1_S19.opf,Flex1,19,s,37,50,s,00:24:18:464,00:24:24:142
Flex1_S19.opf,Flex1,19,s,38,0,w,00:25:23:608,00:25:27:654
Flex1_S19.opf,Flex1,19,b,39,60,w,00:26:37:252,00:26:41:604
Flex1_S19.opf,Flex1,19,b,40,60,w,00:26:57:108,00:27:01:494
Flex1_S19.opf,Flex1,19,b,41,60,w,00:27:13:326,00:27:18:256
Flex1_S19.opf,Flex1,19,b,42,60,w,00:27:55:384,00:27:58:580
Flex1_S19.opf,Flex1,19,b,43,52,w,00:28:22:278,00:28:26:732
Flex1_S19.opf,Flex1,19,b,44,44,w,00:28:53:728,00:29:01:446
Flex1_S19.opf,Flex1,19,b,45,36,w,00:29:26:198,00:29:29:768
Flex1_S19.opf,Flex1,19,b,46,28,w,00:29:51:188,00:29:58:022
Flex1_S19.opf,Flex1,19,b,47,20,w,00:30:40:760,00:30:48:716
Flex1_S19.opf,Flex1,19,b,48,20,w,00:31:04:322,00:31:12:618
Flex1_S19.opf,Flex1,19,b,49,12,f,00:31:34:480,00:32:19:224
Flex1_S19.opf,Flex1,19,b,50,12,s,00:32:52:306,00:33:22:974
Flex1_S19.opf,Flex1,19,b,51,60,w,00:34:01:020,00:34:05:474
Flex1_S19.opf,Flex1,19,b,52,28,w,00:34:27:064,00:34:33:864
Flex1_S19.opf,Flex1,19,b,53,12,s,00:34:51:714,00:35:23:470
Flex1_S19.opf,Flex1,19,b,54,60,w,00:36:03:488,00:36:07:330
Flex1_S19.opf,Flex1,19,b,55,36,w,00:36:27:322,00:36:32:456
Flex1_S19.opf,Flex1,19,b,56,16,w,00:36:54:998,00:37:10:910
Flex1_S19.opf,Flex1,19,b,57,16,w,00:37:24:136,00:37:35:322
Flex1_S19.opf,Flex1,19,b,58,8,s,00:37:56:878,00:38:28:702
Flex1_S19.opf,Flex1,19,b,59,60,w,00:38:54:712,00:39:01:070
Flex1_S19.opf,Flex1,19,b,60,8,s,00:39:26:706,00:39:54:586
Flex1_S19.opf,Flex1,19,b,61,60,w,00:40:41:098,00:40:45:552
Flex1_S19.opf,Flex1,19,b,62,7,s,00:41:45:800,00:42:16:502
Flex1_S19.opf,Flex1,19,b,63,60,w,00:42:51:828,00:42:56:758
Flex1_S19.opf,Flex1,19,b,64,23,w,00:43:31:404,00:43:39:598
Flex1_S19.opf,Flex1,19,b,65,60,w,00:44:15:298,00:44:21:044
Flex1_S19.opf,Flex1,19,b,66,4,s,00:44:56:132,00:44:58:886
Flex1_S19.opf,Flex1,19,b,67,60,w,00:46:06:988,00:46:14:536
Flex1_S19.opf,Flex1,19,b,68,7,s,00:47:01:252,00:47:02:442
Flex1_S19.opf,Flex1,19,b,69,60,s,00:48:19:248,00:48:21:186
Flex1_S19.opf,Flex1,19,b,70,60,w,00:48:40:464,00:48:44:000
Flex1_S19.opf,Flex1,19,b,71,4,s,00:49:13:682,00:49:29:832
Flex1_S19.opf,Flex1,19,b,72,60,w,00:50:21:308,00:50:24:606
Flex1_S19.opf,Flex1,19,b,73,23,w,00:50:58:708,00:51:06:766
Flex1_S19.opf,Flex1,19,b,74,60,w,00:51:33:660,00:51:37:706
Flex1_S30.opf,Flex1,30,b,1,60,w,00:07:39:000,00:07:42:536
Flex1_S30.opf,Flex1,30,b,2,60,w,00:08:05:226,00:08:08:478
Flex1_S30.opf,Flex1,30,b,3,60,w,00:08:30:306,00:08:33:434
Flex1_S30.opf,Flex1,30,b,4,60,w,00:08:47:306,00:08:51:794
Flex1_S30.opf,Flex1,30,b,5,52,w,00:09:24:502,00:09:28:582
Flex1_S30.opf,Flex1,30,b,6,44,w,00:09:47:316,00:09:50:886
Flex1_S30.opf,Flex1,30,b,7,36,w,00:10:09:518,00:10:14:720
Flex1_S30.opf,Flex1,30,b,8,28,w,00:10:34:814,00:10:40:968
Flex1_S30.opf,Flex1,30,b,9,20,w,00:11:00:110,00:11:13:880
Flex1_S30.opf,Flex1,30,b,10,12,s,00:11:29:894,00:12:16:372
Flex1_S30.opf,Flex1,30,b,11,60,w,00:12:41:702,00:12:46:530
Flex1_S30.opf,Flex1,30,b,12,28,w,00:13:09:242,00:13:16:416
Flex1_S30.opf,Flex1,30,b,13,12,f,00:13:31:444,00:13:40:250
Flex1_S30.opf,Flex1,30,b,14,12,s,00:13:59:936,00:14:33:052
Flex1_S30.opf,Flex1,30,b,15,60,w,00:15:09:228,00:15:13:818
Flex1_S30.opf,Flex1,30,b,16,20,w,00:15:32:892,00:15:45:506
Flex1_S30.opf,Flex1,30,b,17,16,s,00:16:07:062,00:16:30:454
Flex1_S30.opf,Flex1,30,b,18,60,w,00:17:12:682,00:17:18:394
Flex1_S30.opf,Flex1,30,b,19,16,s,00:17:41:820,00:17:45:050
Flex1_S30.opf,Flex1,30,b,20,60,w,00:18:34:826,00:18:38:668
Flex1_S30.opf,Flex1,30,b,21,9,s,00:20:07:476,00:20:11:352
Flex1_S30.opf,Flex1,30,b,22,60,w,00:21:05:072,00:21:10:070
Flex1_S30.opf,Flex1,30,b,23,4,s,00:21:31:082,00:21:59:846
Flex1_S30.opf,Flex1,30,b,24,60,w,00:22:26:502,00:22:30:854
Flex1_S30.opf,Flex1,30,b,25,24,w,00:22:51:356,00:23:04:140
Flex1_S30.opf,Flex1,30,b,26,60,w,00:23:30:830,00:23:35:080
Flex1_S30.opf,Flex1,30,b,27,4,s,00:23:54:494,00:24:00:716
Flex1_S30.opf,Flex1,30,b,28,60,w,00:24:48:996,00:24:52:158
Flex1_S30.opf,Flex1,30,b,29,9,s,00:25:17:998,00:25:48:496
Flex1_S30.opf,Flex1,30,b,30,60,w,00:26:10:902,00:26:14:540
Flex1_S30.opf,Flex1,30,b,31,24,w,00:26:33:104,00:26:41:876
Flex1_S30.opf,Flex1,30,b,32,60,w,00:27:32:196,00:27:35:970
Flex1_S30.opf,Flex1,30,b,33,24,w,00:27:57:050,00:28:04:870
Flex1_S30.opf,Flex1,30,b,34,60,w,00:28:27:242,00:28:31:322
Flex1_S30.opf,Flex1,30,s,35,0,w,00:30:39:944,00:30:46:234
Flex1_S30.opf,Flex1,30,s,36,0,w,00:30:53:646,00:30:56:502
Flex1_S30.opf,Flex1,30,s,37,0,w,00:31:02:996,00:31:05:580
Flex1_S30.opf,Flex1,30,s,38,0,w,00:31:13:876,00:31:18:364
Flex1_S30.opf,Flex1,30,s,39,8,w,00:31:50:188,00:31:55:186
Flex1_S30.opf,Flex1,30,s,40,16,w,00:32:06:576,00:32:13:138
Flex1_S30.opf,Flex1,30,s,41,16,f,00:32:23:576,00:32:25:208
Flex1_S30.opf,Flex1,30,s,42,0,w,00:32:47:444,00:32:51:966
Flex1_S30.opf,Flex1,30,s,43,8,w,00:33:01:860,00:33:07:062
Flex1_S30.opf,Flex1,30,s,44,16,f,00:33:14:542,00:33:16:820
Flex1_S30.opf,Flex1,30,s,45,0,w,00:33:34:092,00:33:37:152
Flex1_S30.opf,Flex1,30,s,46,12,w,00:33:46:094,00:33:50:548
Flex1_S30.opf,Flex1,30,s,47,12,w,00:34:00:306,00:34:05:508
Flex1_S30.opf,Flex1,30,s,48,20,w,00:34:14:008,00:34:20:502
Flex1_S30.opf,Flex1,30,s,49,20,w,00:34:28:492,00:34:34:510
Flex1_S30.opf,Flex1,30,s,50,28,f,00:34:42:602,00:34:45:390
Flex1_S30.opf,Flex1,30,s,51,28,f,00:34:57:698,00:35:04:090
Flex1_S30.opf,Flex1,30,s,52,0,w,00:35:21:974,00:35:26:802
Flex1_S30.opf,Flex1,30,s,53,16,w,00:35:39:280,00:35:45:774
Flex1_S30.opf,Flex1,30,s,54,16,w,00:36:11:920,00:36:16:034
Flex1_S30.opf,Flex1,30,s,55,24,w,00:36:27:254,00:36:35:142
Flex1_S30.opf,Flex1,30,s,56,24,w,00:36:46:770,00:36:53:128
Flex1_S30.opf,Flex1,30,s,57,32,s,00:37:03:668,00:37:06:830
Flex1_S30.opf,Flex1,30,s,58,0,w,00:37:52:764,00:37:56:912
Flex1_S30.opf,Flex1,30,s,59,32,s,00:38:09:356,00:38:14:660
Flex1_S30.opf,Flex1,30,s,60,0,w,00:38:40:908,00:38:44:852
Flex1_S30.opf,Flex1,30,s,61,16,w,00:38:56:412,00:39:05:252
Flex1_S30.opf,Flex1,30,s,62,0,w,00:39:15:010,00:39:18:580
Flex1_S30.opf,Flex1,30,s,63,0,w,00:39:29:086,00:39:34:254
Flex1_S30.opf,Flex1,30,s,64,0,w,00:40:07:404,00:40:12:742
Flex1_S30.opf,Flex1,30,s,65,0,w,00:40:24:064,00:40:27:974
Flex1_S30.opf,Flex1,30,s,66,31,s,00:40:44:498,00:40:47:796
Flex1_S30.opf,Flex1,30,s,67,0,w,00:41:15:064,00:41:21:150
Flex1_S30.opf,Flex1,30,s,68,17,w,00:41:41:312,00:41:47:024
Flex1_S30.opf,Flex1,30,s,69,0,w,00:41:59:468,00:42:05:384
Flex1_S30.opf,Flex1,30,s,70,50,s,00:42:15:516,00:42:19:018
Flex1_S30.opf,Flex1,30,s,71,0,w,00:42:50:604,00:42:54:514
Flex1_S30.opf,Flex1,30,s,72,17,w,00:43:06:448,00:43:15:254
Flex1_S30.opf,Flex1,30,s,73,0,w,00:43:26:916,00:43:31:200
Flex1_S30.opf,Flex1,30,s,74,31,s,00:43:41:944,00:43:44:460
Flex1_S30.opf,Flex1,30,s,75,0,w,00:44:11:694,00:44:15:468
Flex1_S30.opf,Flex1,30,s,76,50,s,00:44:27:368,00:44:29:034
Flex1_S30.opf,Flex1,30,s,77,0,w,00:45:01:674,00:45:06:672
Flex1_S30.opf,Flex1,30,s,78,17,s,00:45:28:194,00:45:30:472
Flex1_S30.opf,Flex1,30,s,79,0,w,00:46:02:874,00:46:06:580
Flex1_S30.opf,Flex1,30,s,80,31,s,00:46:16:610,00:46:18:242
Flex1_S30.opf,Flex1,30,s,81,0,w,00:46:42:518,00:46:46:326
Flex1_S30.opf,Flex1,30,s,82,50,s,00:47:03:122,00:47:04:244
Flex1_S30.opf,Flex1,30,s,83,0,w,00:47:33:076,00:47:36:714
Flex1_S24.opf,Flex1,24,s,1,0,w,00:04:55:460,00:04:58:452
Flex1_S24.opf,Flex1,24,s,2,0,w,00:05:11:032,00:05:14:908
Flex1_S24.opf,Flex1,24,s,3,0,w,00:05:23:408,00:05:27:862
Flex1_S24.opf,Flex1,24,s,4,0,w,00:06:08:186,00:06:11:280
Flex1_S24.opf,Flex1,24,s,5,8,w,00:06:24:438,00:06:29:810
Flex1_S24.opf,Flex1,24,s,6,16,w,00:06:38:582,00:06:44:328
Flex1_S24.opf,Flex1,24,s,7,24,s,00:06:53:508,00:07:09:148
Flex1_S24.opf,Flex1,24,s,8,0,w,00:07:35:430,00:07:41:346
Flex1_S24.opf,Flex1,24,s,9,16,s,00:07:49:234,00:07:54:368
Flex1_S24.opf,Flex1,24,s,10,0,w,00:09:43:134,00:09:46:976
Flex1_S24.opf,Flex1,24,s,11,0,w,00:09:55:136,00:09:59:250
Flex1_S24.opf,Flex1,24,s,12,0,w,00:10:54:160,00:10:58:852
Flex1_S24.opf,Flex1,24,s,13,0,w,00:11:12:996,00:11:16:294
Flex1_S24.opf,Flex1,24,s,14,4,w,00:11:35:334,00:11:39:822
Flex1_S24.opf,Flex1,24,b,15,60,w,00:13:30:288,00:13:34:538
Flex1_S24.opf,Flex1,24,b,16,60,w,00:13:44:976,00:13:50:416
Flex1_S24.opf,Flex1,24,b,17,60,w,00:13:58:678,00:14:04:220
Flex1_S24.opf,Flex1,24,b,18,60,w,00:14:14:488,00:14:19:078
Flex1_S24.opf,Flex1,24,b,19,52,w,00:14:41:994,00:14:46:856
Flex1_S24.opf,Flex1,24,b,20,44,w,00:15:05:454,00:15:12:084
Flex1_S24.opf,Flex1,24,b,21,36,w,00:15:26:602,00:15:36:156
Flex1_S24.opf,Flex1,24,b,22,28,w,00:15:55:706,00:16:07:538
Flex1_S24.opf,Flex1,24,b,23,20,s,00:16:23:314,00:16:33:140
Flex1_S24.opf,Flex1,24,b,24,60,w,00:17:41:956,00:17:46:852
Flex1_S24.opf,Flex1,24,b,25,36,w,00:18:20:138,00:18:25:646
Flex1_S24.opf,Flex1,24,b,26,20,w,00:18:45:468,00:18:57:776
Flex1_S24.opf,Flex1,24,b,27,20,w,00:19:09:540,00:19:19:672
Flex1_S24.opf,Flex1,24,b,28,12,e,00:19:39:902,00:19:58:364
Flex1_S24.opf,Flex1,24,b,29,12,s,00:20:30:494,00:20:37:022
Flex1_S24.opf,Flex1,24,b,30,60,w,00:22:01:818,00:22:06:748
Flex1_S24.opf,Flex1,24,b,31,60,w,00:22:15:486,00:22:20:178
Flex1_S24.opf,Flex1,24,b,32,32,w,00:22:38:028,00:22:43:536
Flex1_S24.opf,Flex1,24,b,33,12,s,00:23:03:358,00:23:08:900
Flex1_S24.opf,Flex1,24,b,34,60,w,00:23:45:722,00:23:52:386
Flex1_S24.opf,Flex1,24,b,35,32,w,00:24:13:466,00:24:20:742
